PlantaPorteria_num,ClaveTransportista_num,EmpresaTransportista_num,IdentificacionChofer_num,NumeroProveedor_num,UsuarioPermisoCirculacionIngreso_num,UsuarioEgreso_num,UsuarioPesadaEntrada_num,UsuarioControla_num,UsuarioInsAuditoria_num,UsuarioInspeccion_num,UsuarioDescarga_num,UsuarioPesadaSalida_num
1,73,39,543,4,42,7,2,3,1,5,5,2
1,86,34,653,20,23,24,2,17,1,8,8,2
1,85,80,358,2,6,7,2,26,1,8,8,2
1,63,107,582,20,6,7,2,26,1,8,8,2
1,86,34,52,20,6,7,2,3,1,8,8,2
1,8,58,8,4,1,1,2,19,1,14,14,2
1,63,107,582,20,1,1,2,19,1,8,8,4
1,13,50,57,6,1,24,4,22,1,19,19,2
1,86,34,332,20,23,24,2,17,1,19,19,2
1,9,35,406,20,23,24,2,17,1,19,19,2
1,144,80,1490,31,1,1,2,3,1,14,14,2
1,13,50,294,4,1,1,2,19,1,8,8,2
1,87,139,268,8,1,9,2,3,1,5,5,2
1,63,107,614,1,1,9,2,3,1,8,8,2
1,63,107,582,20,8,34,2,26,1,14,14,2
1,85,80,358,4,11,1,2,3,1,14,14,2
1,87,139,321,12,11,24,2,18,1,5,5,2
1,63,107,759,20,23,24,2,19,1,5,5,2
1,13,50,272,4,1,24,2,3,1,8,8,2
1,86,34,332,20,23,24,2,19,1,5,5,2
1,63,107,807,20,11,12,2,3,1,8,8,2
1,9,35,406,20,8,1,2,23,1,14,14,2
1,86,34,589,20,8,1,2,23,1,14,14,2
1,86,34,504,20,1,24,2,3,1,5,5,2
1,144,80,455,57,33,44,2,19,1,8,8,2
1,86,34,508,20,1,1,2,3,1,14,14,2
1,89,98,419,2,23,24,2,19,1,19,19,2
1,63,107,815,1,8,44,2,26,1,19,19,2
1,87,139,766,8,11,12,2,26,1,14,14,2
1,86,34,486,20,1,12,2,19,1,14,14,2
1,86,34,52,20,23,24,2,17,1,5,5,2
1,63,107,614,1,1,1,2,3,1,19,19,2
1,59,54,800,1,11,12,2,26,1,19,19,2
1,87,139,456,8,8,9,2,23,1,19,19,2
1,13,50,454,4,1,49,2,3,1,19,19,2
1,63,107,837,20,11,12,2,3,1,8,8,2
1,18,114,1250,19,23,12,2,23,1,8,8,2
1,89,98,831,4,11,1,2,3,6,14,14,2
1,63,107,614,1,47,12,2,3,1,8,8,2
1,86,34,508,20,11,9,2,3,1,19,19,2
1,122,72,1770,3,1,12,2,19,1,8,8,2
1,86,34,384,20,1,9,2,3,1,5,5,2
1,86,34,384,20,6,9,2,3,1,8,8,2
1,13,50,331,63,23,1,2,26,1,14,14,2
1,86,34,348,20,6,7,2,3,1,8,8,2
1,87,139,1585,8,6,9,2,3,1,8,8,2
1,63,107,545,20,8,1,2,17,1,14,14,2
1,86,34,152,20,1,24,2,17,1,8,8,2
1,13,50,57,8,1,24,2,17,1,8,8,2
1,86,34,573,20,1,1,2,3,1,14,14,2
1,13,50,331,4,23,1,2,23,1,14,14,2
1,122,72,1785,3,23,1,2,23,1,14,14,2
1,63,107,545,20,8,1,2,23,1,19,19,2
1,63,107,737,1,11,12,2,23,1,19,19,2
1,86,34,589,20,23,1,2,3,1,5,5,2
1,67,83,610,57,6,1,2,3,1,8,8,2
1,86,34,285,20,23,24,2,17,1,5,5,2
1,86,34,508,20,1,1,2,26,1,19,19,2
1,86,34,332,20,23,24,2,19,1,5,5,2
1,144,80,1509,4,23,7,2,17,1,8,8,2
1,31,2,808,24,23,7,2,19,1,8,8,2
1,87,139,1705,8,23,24,2,19,1,8,8,2
1,86,34,384,20,6,7,2,3,1,8,8,2
1,86,34,504,20,1,1,2,19,1,14,14,2
1,144,80,729,4,42,1,4,3,1,14,14,4
1,86,34,407,20,1,24,2,19,1,19,19,2
1,144,80,31,8,23,1,2,17,1,14,14,2
1,86,34,319,20,1,24,2,26,1,8,8,2
1,87,139,289,8,23,24,2,26,1,5,5,2
1,86,34,504,20,8,24,2,26,1,5,5,2
1,63,107,582,20,42,44,2,3,1,8,8,2
1,87,139,456,8,42,7,2,3,1,14,14,2
1,63,107,582,20,42,44,2,3,1,14,14,2
1,85,80,806,96,23,7,2,17,1,8,8,2
1,144,80,1496,4,23,7,2,17,1,8,8,2
1,86,34,486,20,23,1,2,19,1,5,5,2
1,17,99,572,4,23,44,2,17,1,14,14,2
1,73,39,543,4,23,24,2,17,1,14,14,2
1,89,98,831,2,23,7,2,17,1,19,19,2
1,144,80,727,4,6,7,2,3,1,8,8,2
1,86,34,407,20,8,1,2,19,1,14,14,2
1,86,34,508,20,1,24,2,3,1,8,8,2
1,17,99,55,33,1,1,2,19,1,8,8,4
1,13,50,380,4,33,24,2,19,1,14,14,2
1,144,80,727,4,42,1,4,3,1,14,14,4
1,63,107,730,1,1,1,2,3,1,8,8,2
1,63,107,545,20,8,34,2,26,1,5,5,2
1,144,80,727,4,33,1,2,19,1,8,8,2
1,86,34,504,20,6,1,2,3,1,8,8,2
1,59,54,592,1,33,44,2,26,1,8,8,2
1,63,107,841,1,1,44,2,3,1,14,14,2
1,87,139,289,4,42,9,2,26,1,19,19,2
1,63,107,810,1,33,34,2,3,1,5,5,2
1,86,34,407,20,33,34,2,3,1,5,5,2
1,86,34,348,20,1,1,2,23,1,19,19,2
1,89,98,511,2,1,12,2,19,1,14,14,2
1,17,99,55,33,1,1,2,19,1,14,14,2
1,86,34,313,20,11,12,2,26,1,14,14,2
1,63,107,815,1,11,12,2,26,1,19,19,2
1,86,34,285,20,11,24,2,26,1,19,19,2
1,63,107,764,1,23,24,2,26,1,14,14,2
1,9,35,763,20,23,24,2,23,1,19,19,2
1,86,34,607,20,6,7,2,3,1,8,8,2
1,63,107,582,20,6,7,2,3,1,8,8,2
1,91,4,200,37,1,44,2,26,1,8,8,2
1,17,99,572,4,1,24,2,26,1,8,8,2
1,144,80,1489,4,1,24,2,26,1,8,8,2
1,144,80,1484,4,1,24,2,26,1,8,8,2
1,144,80,1369,80,8,7,2,26,1,5,5,2
1,144,80,364,15,42,24,4,3,1,14,14,4
1,18,114,1744,19,8,1,2,26,1,8,8,2
1,18,114,1255,19,1,1,2,19,1,8,8,2
1,18,114,1255,19,23,1,2,19,1,8,8,2
1,18,114,1258,19,42,44,2,26,1,8,8,2
1,144,80,376,28,6,1,2,3,1,8,8,2
1,85,80,376,28,23,34,2,17,1,19,19,2
1,85,80,376,28,8,1,2,26,1,19,19,2
1,18,114,1257,19,8,44,2,26,1,14,14,2
1,144,80,821,76,6,7,2,3,9,8,8,2
1,144,80,821,76,23,24,2,26,1,14,14,2
1,31,2,808,24,11,24,2,18,1,5,5,2
1,13,50,740,63,23,12,2,19,1,8,8,2
1,13,50,740,63,11,12,2,3,1,8,8,2
1,63,107,843,1,1,9,2,19,1,19,19,2
1,85,80,176,5,6,44,2,3,1,8,8,2
1,18,114,1272,19,8,24,2,3,1,14,14,2
1,17,99,55,33,23,9,2,19,1,5,5,2
1,87,139,665,8,23,1,2,23,1,14,14,2
1,144,80,1877,4,42,9,2,3,1,5,5,2
1,63,107,618,1,23,24,2,17,1,14,14,2
1,86,34,384,20,6,7,2,3,1,8,8,2
1,86,34,505,20,11,12,2,26,1,8,8,2
1,89,98,831,4,11,24,2,26,1,19,19,2
1,13,50,454,4,1,12,2,3,1,8,8,2
1,9,35,406,20,1,1,2,3,1,14,14,2
1,67,83,736,57,1,9,2,23,1,8,8,2
1,86,34,285,20,8,24,2,3,1,14,14,2
1,86,34,52,20,11,9,2,3,1,8,8,2
1,63,107,807,20,1,1,2,19,1,14,14,2
1,9,35,724,12,47,12,2,3,1,8,8,2
1,86,34,348,20,8,12,2,23,1,5,5,2
1,9,35,319,20,23,12,2,23,1,5,5,2
1,87,139,268,8,1,24,2,18,1,8,8,2
1,41,1,403,34,42,24,2,18,9,8,8,2
1,87,139,129,8,6,7,2,3,1,8,8,2
1,85,80,603,57,6,9,2,26,1,5,5,2
1,87,139,1585,8,42,9,2,26,1,5,5,2
1,89,98,419,2,23,1,2,19,1,14,14,2
1,85,80,203,64,42,44,2,3,1,14,14,2
1,13,50,272,4,6,1,2,26,1,5,5,2
1,86,34,204,20,23,24,2,17,1,19,19,2
1,86,34,384,20,33,7,2,19,1,8,8,2
1,67,83,610,57,6,24,2,26,1,14,14,2
1,144,80,1500,31,23,1,2,19,1,14,14,2
1,67,83,610,57,8,1,2,26,1,14,14,2
1,9,35,733,12,1,24,2,3,1,19,19,2
1,63,107,730,1,33,24,2,3,1,8,8,2
1,63,107,544,1,23,12,2,19,1,19,19,2
1,122,72,1783,3,1,24,2,3,1,5,5,2
1,63,107,810,1,11,12,2,23,1,19,19,2
1,144,80,1763,31,23,9,2,19,1,19,19,2
1,122,72,1783,3,33,12,2,19,6,8,8,2
1,63,107,758,1,33,1,2,3,1,8,8,2
1,87,139,1608,8,8,24,2,23,1,5,5,2
1,63,107,841,20,8,12,2,19,1,8,8,2
1,8,58,153,4,23,24,2,17,1,14,14,2
1,144,80,727,4,1,1,2,3,1,14,14,2
1,63,107,807,20,23,24,2,19,1,14,14,2
1,63,107,842,1,23,24,2,19,1,14,14,2
1,86,34,589,20,1,1,2,19,1,14,14,2
1,86,34,486,20,8,34,2,26,1,14,14,2
1,144,80,1553,31,1,24,2,3,1,5,5,2
1,63,107,730,1,42,44,2,26,1,8,8,2
1,86,34,573,20,23,24,2,23,1,19,19,2
1,85,80,1687,8,23,1,2,23,1,14,14,2
1,144,80,729,4,1,44,2,3,1,5,5,2
1,63,107,837,1,42,24,2,26,1,19,19,2
1,63,107,544,1,11,12,2,3,1,8,8,2
1,86,34,90,20,11,12,2,3,1,8,8,2
1,86,34,763,20,11,12,2,3,1,8,8,2
1,86,34,384,20,1,12,2,19,1,8,8,2
1,86,34,505,20,23,24,2,23,1,19,19,2
1,144,80,1539,31,23,24,2,19,14,19,19,2
1,122,72,1833,3,11,12,2,26,1,8,8,2
1,122,72,1783,3,11,24,2,26,1,19,19,2
1,122,72,1770,3,11,24,2,26,1,19,19,2
1,63,107,810,1,8,24,2,23,1,19,19,2
1,63,107,758,1,23,24,2,23,1,19,19,2
1,59,54,121,8,23,24,2,23,1,14,14,2
1,86,34,653,20,23,24,2,19,1,14,14,2
1,144,80,203,64,33,34,2,3,1,5,5,2
1,87,139,171,8,33,1,2,3,1,14,14,2
1,86,34,508,20,47,9,2,26,1,19,19,2
1,32,3,230,25,8,1,2,26,1,19,19,2
1,13,50,450,1,8,7,2,19,1,5,5,2
1,63,107,838,20,47,24,2,17,1,19,19,2
1,144,80,1657,64,1,1,2,23,1,14,14,2
1,89,98,297,2,23,24,2,17,1,19,19,2
1,144,80,725,28,23,1,2,17,1,14,14,2
1,73,39,543,4,23,1,2,17,1,14,14,2
1,87,139,268,8,11,24,2,26,1,5,5,2
1,86,34,285,20,1,1,2,3,1,19,19,2
1,73,39,543,4,33,1,2,18,1,14,14,2
1,144,80,1543,31,1,7,2,3,1,14,14,2
1,13,50,806,96,8,24,2,23,1,5,5,2
1,86,34,763,20,1,1,2,3,1,19,19,2
1,18,114,1193,19,23,1,2,23,1,14,14,2
1,144,80,1533,4,6,7,2,3,1,8,8,2
1,144,80,1576,31,23,12,2,26,1,8,8,2
1,89,98,419,4,11,1,2,3,1,8,8,2
1,63,107,759,20,1,1,2,3,1,14,14,2
1,63,107,842,1,11,12,2,26,1,5,5,2
1,122,72,1314,3,42,1,2,26,1,14,14,2
1,31,2,808,24,23,34,2,19,1,8,8,2
1,86,34,360,20,11,12,2,23,1,19,19,2
1,63,107,837,20,33,9,2,23,1,19,19,2
1,63,107,842,1,23,24,2,19,1,5,5,2
1,63,107,842,1,6,7,2,3,1,8,8,2
1,63,107,842,1,8,24,2,3,1,8,8,2
1,86,34,360,20,23,1,2,19,1,14,14,2
1,73,39,543,4,1,1,2,19,1,8,8,2
1,85,80,203,64,1,24,2,26,1,8,8,2
1,86,34,486,20,1,1,2,3,1,14,14,2
1,63,107,838,20,1,1,2,3,1,14,14,2
1,86,34,285,20,23,1,2,17,1,14,14,2
1,87,139,844,8,23,24,2,17,1,8,8,2
1,86,34,653,20,1,1,2,3,1,19,19,2
1,144,80,1506,4,23,24,2,19,1,14,14,2
1,86,34,348,20,23,24,2,19,1,14,14,2
1,87,139,844,8,8,9,2,26,1,19,19,2
1,144,80,729,4,6,9,2,3,1,19,19,2
1,13,50,272,4,23,24,6,17,1,8,8,5
1,86,34,313,20,42,24,2,19,1,19,19,2
1,86,34,653,20,33,34,2,19,1,14,14,2
1,13,50,294,6,33,1,2,19,1,8,8,2
1,63,107,544,20,33,34,2,19,1,14,14,2
1,86,34,313,20,42,44,2,26,1,19,19,2
1,9,35,311,12,42,24,2,26,1,19,19,2
1,63,107,758,1,23,24,2,19,1,19,19,2
1,63,107,582,1,23,24,2,19,1,5,5,2
1,86,34,348,20,8,24,2,26,1,19,19,2
1,86,34,52,20,23,24,2,19,1,5,5,2
1,9,35,406,20,23,7,2,22,1,5,5,2
1,63,107,810,1,6,7,2,3,1,5,5,2
1,89,98,1216,8,42,24,2,26,1,19,19,2
1,86,34,204,20,8,9,2,26,1,19,19,2
1,86,34,384,20,8,1,2,26,1,19,19,2
1,87,139,765,8,1,7,2,19,1,5,5,2
1,86,34,348,20,23,24,2,17,1,19,19,2
1,63,107,730,1,11,12,2,26,1,14,14,2
1,87,139,310,8,8,9,2,23,1,19,19,2
1,59,54,800,1,23,24,2,26,1,5,5,2
1,144,80,729,4,8,24,2,23,1,14,14,2
1,79,96,1379,90,8,24,2,23,1,14,14,2
1,87,139,766,8,8,24,2,23,1,14,14,2
1,63,107,544,1,11,24,2,3,1,8,8,2
1,87,139,844,8,23,1,2,23,1,14,14,2
1,89,98,831,4,1,12,2,18,1,14,14,2
1,63,107,730,1,1,12,2,18,1,8,8,2
1,13,50,289,4,11,1,2,26,9,8,8,2
1,87,139,1608,8,23,34,2,23,1,14,14,2
1,63,107,807,20,1,12,2,3,1,8,8,2
1,85,80,203,64,11,24,2,26,1,5,5,2
1,59,54,121,8,11,24,2,26,1,5,5,2
1,63,107,730,1,1,1,2,3,1,14,14,2
1,86,34,52,20,11,24,2,26,1,5,5,2
1,86,34,589,20,6,7,2,3,1,14,14,2
1,63,107,544,1,11,12,2,23,1,14,14,2
1,144,80,731,4,1,9,2,23,1,14,14,2
1,86,34,607,20,8,9,2,3,1,14,14,2
1,86,34,573,20,23,24,2,19,1,14,14,2
1,18,114,1285,19,11,24,2,18,1,8,8,2
1,13,50,450,4,1,9,2,3,1,19,19,2
1,86,34,313,20,23,24,2,26,1,19,19,2
1,63,107,841,1,23,24,2,19,1,14,14,2
1,86,34,90,20,6,9,2,3,1,8,8,2
1,86,34,285,20,23,1,2,19,1,14,14,2
1,144,80,31,8,1,7,2,19,1,8,8,2
1,144,80,1374,4,1,24,2,26,1,8,8,2
1,87,139,1585,8,1,24,2,26,1,8,8,2
1,86,34,589,20,1,24,2,26,1,8,8,2
1,89,98,511,2,1,24,2,26,1,8,8,2
1,13,50,57,4,1,24,2,26,1,8,8,2
1,86,34,204,20,8,1,2,26,1,5,5,2
1,63,107,545,20,42,24,2,3,1,8,8,2
1,85,80,203,64,42,44,2,3,1,14,14,2
1,91,4,200,37,1,7,2,19,1,8,8,2
1,86,34,653,20,1,44,2,26,1,19,19,2
1,86,34,573,20,6,44,2,3,1,19,19,2
1,85,80,1657,64,8,1,2,26,1,14,14,2
1,144,80,731,4,1,1,2,19,1,8,8,4
1,86,34,52,20,1,24,4,3,1,19,19,2
1,86,34,573,20,1,1,4,3,1,8,8,4
1,144,80,731,4,23,44,2,17,1,14,14,10
1,86,34,508,20,1,1,2,3,1,8,8,2
1,67,83,610,57,1,9,2,3,1,5,5,2
1,9,35,406,20,33,1,2,3,1,8,8,2
1,86,34,285,20,1,1,2,3,9,8,8,2
1,63,107,618,1,23,44,2,19,9,8,8,2
1,85,80,358,2,1,44,2,3,1,5,5,2
1,86,34,319,20,1,1,2,3,1,14,14,2
1,63,107,730,1,42,24,2,18,1,14,14,2
1,63,107,815,1,1,44,2,3,1,19,19,2
1,63,107,815,1,33,24,2,19,1,5,5,2
1,89,98,419,2,23,9,2,19,1,19,19,2
1,86,34,505,20,33,34,2,3,1,5,5,2
1,86,34,653,20,8,9,2,26,1,19,19,2
1,63,107,838,20,8,9,2,26,1,19,19,2
1,86,34,486,20,42,12,2,26,1,14,14,2
1,87,139,374,8,23,1,2,17,1,19,19,2
1,144,80,1657,64,1,12,2,26,1,14,14,2
1,86,34,360,20,11,12,2,26,1,19,19,2
1,86,34,285,20,23,24,2,18,1,5,5,2
1,13,50,454,4,8,9,2,23,1,19,19,2
1,86,34,653,20,8,9,2,23,1,19,19,2
1,13,50,450,1,8,9,2,23,1,19,19,2
1,86,34,348,20,23,1,2,26,1,5,5,2
1,63,107,730,1,23,24,2,26,1,14,14,2
1,86,34,589,20,6,9,2,3,1,8,8,2
1,13,50,289,4,1,1,2,18,1,14,14,2
1,86,34,384,20,11,12,2,26,1,8,8,2
1,63,107,614,1,11,24,2,26,1,5,5,2
1,63,107,730,1,1,12,2,3,1,8,8,2
1,144,80,1533,4,8,9,2,23,6,8,8,2
1,86,34,360,20,8,9,2,23,1,5,5,2
1,8,58,8,4,1,34,2,19,1,5,5,2
1,87,139,844,8,1,12,2,19,1,8,8,2
1,63,107,545,20,42,9,2,26,1,19,19,2
1,86,34,653,20,8,24,2,26,1,5,5,2
1,63,107,838,20,33,1,2,19,1,14,14,2
1,86,34,486,20,1,1,2,19,1,14,14,2
1,63,107,545,20,1,1,2,19,1,14,14,2
1,8,58,153,4,1,1,2,19,1,8,8,2
1,13,50,380,4,23,24,2,17,1,8,8,2
1,86,34,589,20,1,24,2,17,1,8,8,2
1,87,139,1705,8,1,24,2,17,1,8,8,2
1,86,34,360,20,1,1,2,3,1,14,14,2
1,85,80,1657,64,23,24,2,26,1,5,5,2
1,144,80,1667,4,8,9,2,26,1,19,19,2
1,86,34,360,20,42,9,2,26,1,19,19,2
1,9,35,406,20,6,9,2,26,1,5,5,2
1,86,34,319,20,1,1,2,19,1,14,14,2
1,86,34,407,20,42,44,2,3,1,14,14,2
1,86,34,348,20,23,24,2,17,1,19,19,2
1,86,34,508,20,23,24,2,17,1,14,14,2
1,86,34,486,20,23,44,2,17,1,19,19,2
1,89,98,511,2,23,24,2,3,1,14,14,2
1,144,80,1513,31,23,24,2,19,1,14,14,2
1,63,107,837,20,1,1,2,3,1,14,14,2
1,86,34,332,20,23,24,2,19,1,8,8,2
1,87,139,1585,8,23,24,2,19,1,14,14,2
1,86,34,573,20,6,9,2,3,1,19,19,2
1,86,34,407,20,1,1,2,19,1,8,8,2
1,86,34,607,20,1,24,2,3,1,19,19,2
1,86,34,505,20,23,24,2,17,1,19,19,2
1,87,139,846,8,23,24,2,17,1,14,14,2
1,28,95,588,21,23,24,2,17,1,14,14,2
1,86,34,407,20,23,24,2,19,1,19,19,2
1,86,34,348,20,6,7,7,18,1,8,8,2
1,144,80,1553,31,23,34,2,19,1,14,14,2
1,63,107,544,36,42,24,2,23,1,19,19,2
1,86,34,407,20,42,44,2,26,1,5,5,2
1,59,54,800,1,6,7,2,3,1,5,5,2
1,59,54,282,1,23,34,2,19,1,5,5,2
1,144,80,203,64,33,9,2,3,1,5,5,2
1,89,98,831,2,33,9,2,3,1,19,19,2
1,144,80,1503,4,8,7,2,26,1,5,5,2
1,63,107,614,1,1,7,2,19,1,5,5,2
1,13,50,450,1,6,24,2,3,1,19,19,2
1,85,80,1477,31,1,12,2,19,1,14,14,2
1,9,35,406,20,11,12,2,26,1,14,14,2
1,86,34,52,20,11,12,2,3,1,8,8,2
1,63,107,544,1,6,44,2,3,1,14,14,2
1,9,35,508,20,23,24,2,19,1,14,14,2
1,87,139,328,8,8,24,2,3,1,5,5,2
1,63,107,841,1,23,1,2,19,1,14,14,2
1,86,34,285,20,8,1,2,26,1,14,14,2
1,144,80,821,76,47,24,2,3,1,5,5,2
1,26,100,438,12,8,24,2,3,1,5,5,2
1,17,99,55,29,8,24,2,3,1,5,5,2
1,86,34,360,20,23,24,2,17,1,5,5,2
1,144,80,1667,4,23,34,2,17,1,14,14,2
1,87,139,328,8,23,12,2,19,1,8,8,2
1,85,80,739,57,23,9,2,19,1,5,5,2
1,122,72,1770,3,42,12,2,23,1,5,5,2
1,9,35,606,12,8,1,2,23,1,14,14,2
1,63,107,810,1,1,1,2,19,1,14,14,2
1,89,98,831,4,8,12,2,3,1,14,14,2
1,122,72,1783,3,33,1,2,23,1,14,14,2
1,86,34,589,20,33,1,2,23,1,14,14,2
1,73,39,543,4,11,24,2,18,1,5,5,2
1,144,80,31,12,11,12,2,18,1,5,5,2
1,63,107,838,20,42,24,2,26,1,8,8,2
1,86,34,505,20,23,24,2,17,1,14,14,2
1,144,80,1553,4,23,7,2,26,1,5,5,2
1,144,80,1555,4,23,1,2,17,1,14,14,2
1,86,34,285,20,1,1,2,3,1,14,14,2
1,86,34,508,20,23,24,2,26,1,19,19,2
1,17,99,64,4,8,9,2,26,1,5,5,2
1,86,34,285,20,8,9,2,26,1,5,5,2
1,87,139,456,8,8,44,2,26,1,14,14,2
1,86,34,384,20,42,44,2,3,1,14,14,2
1,86,34,589,20,1,1,2,19,1,14,14,2
1,85,80,203,64,1,7,2,19,1,8,8,2
1,9,35,384,20,23,24,2,19,1,14,14,2
1,122,72,1312,3,1,44,2,3,1,19,19,2
1,13,50,331,4,23,7,2,19,1,8,8,2
1,87,139,1585,8,6,7,2,3,1,8,8,2
1,63,107,545,36,1,1,2,3,1,19,19,2
1,87,139,42,8,42,24,2,26,1,14,14,2
1,13,50,272,4,23,24,2,19,1,14,14,2
1,87,139,456,8,6,7,2,3,1,8,8,2
1,122,72,1786,3,23,1,2,23,1,14,14,2
1,86,34,505,20,23,34,2,23,1,5,5,2
1,85,80,203,64,23,1,2,23,14,14,14,2
1,86,34,406,20,1,1,2,3,1,14,14,2
1,63,107,807,20,1,12,2,3,1,14,14,2
1,86,34,204,20,11,12,2,18,1,8,8,2
1,26,100,462,12,11,1,2,18,1,14,14,2
1,18,114,1744,19,11,12,2,18,1,8,8,2
1,86,34,285,20,23,24,2,23,1,8,8,2
1,86,34,285,20,33,12,2,23,1,8,8,2
1,87,139,766,8,33,24,2,23,1,5,5,2
1,85,80,739,57,1,9,2,3,1,8,8,2
1,86,34,313,20,11,12,2,23,1,19,19,2
1,87,139,295,8,8,9,2,23,1,5,5,2
1,86,34,504,20,33,44,10,23,1,14,14,8
1,86,34,589,20,33,24,2,19,1,19,19,2
1,86,34,204,20,6,7,7,18,1,8,8,6
1,144,80,729,4,6,9,2,3,1,5,5,2
1,86,34,407,20,42,44,2,18,1,5,5,2
1,87,139,456,8,1,1,2,18,1,14,14,2
1,63,107,614,1,42,9,2,26,1,19,19,2
1,87,139,129,8,8,24,2,26,1,19,19,2
1,63,107,841,1,23,7,2,19,1,5,5,2
1,87,139,497,8,42,9,2,26,1,19,19,2
1,63,107,837,36,8,9,2,26,1,19,19,2
1,86,34,338,20,8,24,2,26,1,14,14,2
1,63,107,841,36,23,34,2,19,1,5,5,2
1,63,107,581,20,33,34,2,3,1,5,5,2
1,18,114,1193,19,11,24,2,26,1,14,14,2
1,87,139,794,1,47,24,2,17,1,19,19,2
1,63,107,581,20,23,9,2,17,1,19,19,2
1,86,34,573,20,8,9,2,23,1,19,19,2
1,63,107,582,20,8,9,2,23,1,14,14,2
1,63,107,807,20,8,9,2,23,1,19,19,2
1,144,80,1519,31,8,1,2,23,19,14,14,2
1,144,80,1544,31,11,24,2,26,1,8,8,2
1,86,34,381,20,1,12,2,19,1,8,8,2
1,85,80,358,2,11,24,2,26,1,19,19,2
1,63,107,810,1,1,12,2,19,1,14,14,2
1,86,34,360,20,6,7,2,3,1,14,14,2
1,13,50,294,4,8,24,2,23,1,5,5,2
1,63,107,581,20,23,1,2,26,1,5,5,2
1,63,107,758,1,23,7,2,26,1,14,14,2
1,63,107,810,1,23,7,2,26,1,14,14,2
1,137,122,1795,19,23,1,2,19,1,14,14,2
1,63,107,764,1,23,24,2,26,1,14,14,2
1,122,72,1601,3,23,1,2,23,1,14,14,2
1,67,83,736,57,23,1,2,18,1,14,14,2
1,87,139,402,8,23,1,2,23,1,14,14,2
1,13,50,450,1,47,1,2,23,1,14,14,2
1,144,80,729,4,1,12,2,3,1,8,8,2
1,86,34,285,20,1,12,2,3,1,8,8,2
1,86,34,508,20,11,24,2,26,1,5,5,2
1,41,1,403,34,11,24,2,18,1,5,5,2
1,122,72,371,3,1,12,2,19,1,8,8,2
1,63,107,545,20,11,12,2,26,1,8,8,2
1,63,107,764,1,23,9,2,23,1,19,19,2
1,87,139,321,12,1,24,2,3,1,14,14,2
1,86,34,52,20,23,24,2,19,1,14,14,2
1,87,139,665,8,23,44,2,19,1,19,19,2
1,86,34,486,20,23,24,2,19,1,14,14,2
1,13,50,740,63,23,12,2,19,1,19,19,2
1,86,34,504,20,1,1,2,3,1,19,19,2
1,86,34,504,20,11,12,2,23,1,19,19,2
1,122,72,1783,3,8,24,2,23,1,5,5,2
1,8,58,8,4,1,1,2,3,1,5,5,2
1,86,34,573,20,23,24,2,26,1,19,19,2
1,63,107,618,1,8,24,2,26,1,5,5,2
1,13,50,57,4,23,1,2,26,14,14,14,2
1,63,107,582,20,33,1,2,19,1,14,14,2
1,87,139,129,8,1,1,2,19,1,14,14,2
1,86,34,332,20,1,1,2,3,1,8,8,2
1,86,34,505,20,1,34,2,19,1,14,14,2
1,63,107,582,20,23,1,2,17,1,14,14,2
1,63,107,841,1,1,1,2,3,1,14,14,2
1,28,95,588,21,42,44,2,3,1,8,8,2
1,86,34,285,20,8,1,2,19,1,5,5,2
1,144,80,1474,31,23,7,2,17,1,8,8,2
1,144,80,458,57,6,7,2,17,1,8,8,2
1,87,139,1585,8,6,1,2,17,1,14,14,2
1,86,34,204,20,23,24,2,17,1,14,14,2
1,144,80,31,8,23,24,2,17,1,14,14,2
1,86,34,360,20,1,1,2,3,1,19,19,2
1,85,80,1657,64,23,24,2,19,1,14,14,2
1,63,107,581,20,23,24,2,19,1,8,8,2
1,26,100,438,12,23,9,2,19,1,19,19,2
1,28,95,588,21,8,1,2,26,1,14,14,2
1,85,80,368,64,8,1,2,19,14,14,14,2
1,63,107,545,36,1,1,2,19,1,8,8,2
1,9,35,406,20,1,1,2,3,1,8,8,2
1,86,34,589,20,23,24,2,19,1,19,19,2
1,8,58,8,4,23,1,2,3,1,8,8,4
1,144,80,1253,19,1,1,2,19,1,8,8,2
1,13,50,294,4,23,7,2,19,1,8,8,2
1,63,107,581,20,6,7,2,3,1,8,8,2
1,86,34,332,20,6,7,2,3,1,8,8,2
1,63,107,815,1,8,1,2,26,1,14,14,2
1,63,107,837,20,1,1,2,19,1,14,14,2
1,13,50,380,6,1,1,2,3,1,8,8,2
1,86,34,52,20,6,1,2,3,1,8,8,2
1,17,99,572,33,42,44,2,26,1,5,5,2
1,59,54,121,8,42,44,2,26,1,5,5,2
1,9,35,508,20,42,44,2,26,1,19,19,2
1,59,54,84,1,33,7,2,3,1,5,5,2
1,63,107,545,20,33,7,2,3,1,5,5,2
1,13,50,454,4,8,9,2,26,1,19,19,2
1,86,34,338,20,23,24,2,19,1,14,14,2
1,63,107,582,20,8,1,2,26,1,19,19,2
1,87,139,321,8,8,1,2,26,1,14,14,2
1,9,35,606,12,8,7,2,26,1,5,5,2
1,8,58,822,1,6,7,2,3,1,5,5,2
1,122,72,1312,3,6,24,2,3,1,19,19,2
1,63,107,581,20,1,1,2,23,1,19,19,2
1,86,34,573,20,11,12,2,26,1,14,14,2
1,63,107,759,1,11,24,2,26,1,5,5,2
1,122,72,1601,3,23,1,2,18,1,14,14,2
1,87,139,129,8,23,1,2,26,1,5,5,2
